"lang","name","para","o","status"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/Rust_(programming_language)","Rust (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Apache_License"
"http://dbpedia.org/resource/SAC_programming_language","SAC programming language","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/UNIX","http://www.sac-home.org/index.php?p=.%2F55_Download%2F61_License"
"http://dbpedia.org/resource/SAC_programming_language","SAC programming language","http://dbpedia.org/resource/Array_programming","http://dbpedia.org/resource/UNIX","http://www.sac-home.org/index.php?p=.%2F55_Download%2F61_License"
"http://dbpedia.org/resource/LiveCode","LiveCode","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Mac_OS_9","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/FreeBASIC","FreeBASIC","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/DOS","http://dbpedia.org/resource/GNU_Lesser_General_Public_License"
"http://dbpedia.org/resource/FreeBASIC","FreeBASIC","http://dbpedia.org/resource/Procedural_language","http://dbpedia.org/resource/DOS","http://dbpedia.org/resource/GNU_Lesser_General_Public_License"
"http://dbpedia.org/resource/FreeBASIC","FreeBASIC","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/FreeBASIC","FreeBASIC","http://dbpedia.org/resource/Procedural_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/FreeBASIC","FreeBASIC","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/DOS","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/FreeBASIC","FreeBASIC","http://dbpedia.org/resource/Procedural_language","http://dbpedia.org/resource/DOS","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/FreeBASIC","FreeBASIC","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/GNU_Lesser_General_Public_License"
"http://dbpedia.org/resource/FreeBASIC","FreeBASIC","http://dbpedia.org/resource/Procedural_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/GNU_Lesser_General_Public_License"
"http://dbpedia.org/resource/Object_REXX","Object REXX","Object-oriented","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/Common_Public_License"
"http://dbpedia.org/resource/Object_REXX","Object REXX","Object-oriented","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/GPLv2"
"http://dbpedia.org/resource/Ezhil_(programming_language)","Ezhil (programming language)","http://dbpedia.org/resource/Interpreted_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Ezhil_(programming_language)","Ezhil (programming language)","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Ezhil_(programming_language)","Ezhil (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/GNU_General_Public_License"
"http://dbpedia.org/resource/Nim_(programming_language)","Nim (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Nim_(programming_language)","Nim (programming language)","http://dbpedia.org/resource/Procedural_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Nim_(programming_language)","Nim (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Nim_(programming_language)","Nim (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Nim_(programming_language)","Nim (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/Linux","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/VisSim","VisSim","http://dbpedia.org/resource/Simulation_language","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/VisSim","VisSim","http://dbpedia.org/resource/Visual_programming_language","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/VisSim","VisSim","http://dbpedia.org/resource/Modular","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/Proprietary_software"
"http://dbpedia.org/resource/ActiveVFP","ActiveVFP","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/ActiveVFP","ActiveVFP","http://dbpedia.org/resource/Fourth-generation_programming_language","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/ActiveVFP","ActiveVFP","http://dbpedia.org/resource/Procedural_programming","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/Affero_General_Public_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/Affero_General_Public_License"
"http://dbpedia.org/resource/Opa_(programming_language)","Opa (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/Affero_General_Public_License"
"http://dbpedia.org/resource/QBasic","QBasic","http://dbpedia.org/resource/Procedural_programming","http://dbpedia.org/resource/OS/2","http://dbpedia.org/resource/Closed-source"
"http://dbpedia.org/resource/Red_(programming_language)","Red (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Red_(programming_language)","Red (programming language)","http://dbpedia.org/resource/Symbolic_programming","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Red_(programming_language)","Red (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Red_(programming_language)","Red (programming language)","imperative, functional, symbolic Object Oriented","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Python_for_S60","Python for S60","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Symbian_OS","http://dbpedia.org/resource/Apache_license"
"http://dbpedia.org/resource/Python_for_S60","Python for S60","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Symbian_OS","http://dbpedia.org/resource/Apache_license"
"http://dbpedia.org/resource/Python_for_S60","Python for S60","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Symbian_OS","http://dbpedia.org/resource/Apache_license"
"http://dbpedia.org/resource/Python_for_S60","Python for S60","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Symbian_OS","http://dbpedia.org/resource/Apache_license"
"http://dbpedia.org/resource/Python_for_S60","Python for S60","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Symbian_OS","http://dbpedia.org/resource/Python_Software_Foundation_License"
"http://dbpedia.org/resource/Python_for_S60","Python for S60","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Symbian_OS","http://dbpedia.org/resource/Python_Software_Foundation_License"
"http://dbpedia.org/resource/Python_for_S60","Python for S60","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Symbian_OS","http://dbpedia.org/resource/Python_Software_Foundation_License"
"http://dbpedia.org/resource/Python_for_S60","Python for S60","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Symbian_OS","http://dbpedia.org/resource/Python_Software_Foundation_License"
"http://dbpedia.org/resource/Python_for_S60","Python for S60","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/S60_platform","http://dbpedia.org/resource/Apache_license"
"http://dbpedia.org/resource/Python_for_S60","Python for S60","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/S60_platform","http://dbpedia.org/resource/Apache_license"
"http://dbpedia.org/resource/Python_for_S60","Python for S60","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/S60_platform","http://dbpedia.org/resource/Apache_license"
"http://dbpedia.org/resource/Python_for_S60","Python for S60","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/S60_platform","http://dbpedia.org/resource/Apache_license"
"http://dbpedia.org/resource/Python_for_S60","Python for S60","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/S60_platform","http://dbpedia.org/resource/Python_Software_Foundation_License"
"http://dbpedia.org/resource/Python_for_S60","Python for S60","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/S60_platform","http://dbpedia.org/resource/Python_Software_Foundation_License"
"http://dbpedia.org/resource/Python_for_S60","Python for S60","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/S60_platform","http://dbpedia.org/resource/Python_Software_Foundation_License"
"http://dbpedia.org/resource/Python_for_S60","Python for S60","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/S60_platform","http://dbpedia.org/resource/Python_Software_Foundation_License"
"http://dbpedia.org/resource/X10_(programming_language)","X10 (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/Eclipse_Public_License"
"http://dbpedia.org/resource/Speakeasy_(computational_environment)","Speakeasy (computational environment)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/Trialware"
"http://dbpedia.org/resource/Speakeasy_(computational_environment)","Speakeasy (computational environment)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/SUSE_Linux","http://dbpedia.org/resource/Trialware"
"http://dbpedia.org/resource/Object_REXX","Object REXX","Object-oriented","http://dbpedia.org/resource/OS/2","http://dbpedia.org/resource/Common_Public_License"
"http://dbpedia.org/resource/Object_REXX","Object REXX","Object-oriented","http://dbpedia.org/resource/OS/2","http://dbpedia.org/resource/GPLv2"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Windows_Vista","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Windows_Vista","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Windows_Vista","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Nim_(programming_language)","Nim (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Nim_(programming_language)","Nim (programming language)","http://dbpedia.org/resource/Procedural_programming","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Nim_(programming_language)","Nim (programming language)","http://dbpedia.org/resource/Concurrent_programming","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Nim_(programming_language)","Nim (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Nim_(programming_language)","Nim (programming language)","http://dbpedia.org/resource/Compiled_language","http://dbpedia.org/resource/Windows","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Red_(programming_language)","Red (programming language)","http://dbpedia.org/resource/Functional_programming","http://dbpedia.org/resource/Syllable_Desktop_(operating_system)","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Red_(programming_language)","Red (programming language)","http://dbpedia.org/resource/Symbolic_programming","http://dbpedia.org/resource/Syllable_Desktop_(operating_system)","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Red_(programming_language)","Red (programming language)","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Syllable_Desktop_(operating_system)","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Red_(programming_language)","Red (programming language)","imperative, functional, symbolic Object Oriented","http://dbpedia.org/resource/Syllable_Desktop_(operating_system)","http://dbpedia.org/resource/BSD_licenses"
"http://dbpedia.org/resource/Cobra_(programming_language)","Cobra (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Microsoft_.NET","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Cobra_(programming_language)","Cobra (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Microsoft_.NET","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Cobra_(programming_language)","Cobra (programming language)","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Mono_(software)","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Cobra_(programming_language)","Cobra (programming language)","http://dbpedia.org/resource/Multi-paradigm_programming_language","http://dbpedia.org/resource/Mono_(software)","http://dbpedia.org/resource/MIT_License"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Object-oriented_programming","http://dbpedia.org/resource/Windows_10","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Structured_programming","http://dbpedia.org/resource/Windows_10","http://dbpedia.org/resource/Freeware"
"http://dbpedia.org/resource/Microsoft_Small_Basic","Microsoft Small Basic","http://dbpedia.org/resource/Imperative_programming","http://dbpedia.org/resource/Windows_10","http://dbpedia.org/resource/Freeware"
